DBN,school_name,year,pct_attendance,pct_chronically_absent
12X550,High School of World Cultures,2021,86.21012878,40.06116104
12X550,High School of World Cultures,2022,86.44963074,40.94707489
12X550,High School of World Cultures,2023,89.73093414,31.27962112
12X595,P.S. 595,2019,86.16676331,64.40677643
12X595,P.S. 595,2020,90.64735413,36.4928894
12X595,P.S. 595,2021,90.16784668,34.29751968
12X595,P.S. 595,2022,86.89696503,53.33333206
12X595,P.S. 595,2023,88.48278809,51.39860153
12X626,Cultivating Hearts and Minds Pre-K Center,2021,80.59236145,72.72727203
12X626,Cultivating Hearts and Minds Pre-K Center,2022,79.81024933,77.77777863
12X626,Cultivating Hearts and Minds Pre-K Center,2023,79.85312653,79.2307663
12X682,Fannie Lou Hamer Freedom High School,2019,79.21369171,63.46938705
12X682,Fannie Lou Hamer Freedom High School,2020,80.42629242,62.5
12X682,Fannie Lou Hamer Freedom High School,2021,69.18621063,86.95652008
12X682,Fannie Lou Hamer Freedom High School,2022,71.23173523,79.7468338
12X682,Fannie Lou Hamer Freedom High School,2023,75.85795593,72.30142212
12X684,Wings Academy,2019,78.04092407,63.43873596
12X684,Wings Academy,2020,78.08760071,58.14536285
12X684,Wings Academy,2021,82.66648102,42.27405167
12X684,Wings Academy,2022,79.87910461,63.63636398
12X684,Wings Academy,2023,81.45035553,61.24567413
12X691,Bronx Little School,2019,92.77805328,25.29411697
12X691,Bronx Little School,2020,94.38912964,18.3139534
12X691,Bronx Little School,2021,94.69313812,16.96969604
12X691,Bronx Little School,2022,91.99919128,28.22822762
12X691,Bronx Little School,2023,92.26559448,29.10662842
13K003,P.S. 003 The Bedford Village,2019,89.33504486,43.7185936
13K003,P.S. 003 The Bedford Village,2020,90.00550842,39.04761887
13K003,P.S. 003 The Bedford Village,2021,83.26978302,53.87453842
13K003,P.S. 003 The Bedford Village,2022,85.8367157,57.93357849
13K003,P.S. 003 The Bedford Village,2023,85.96247101,60.40816498
13K008,The Emily Warren Roebling School,2019,94.9721756,10.60606098
13K008,The Emily Warren Roebling School,2020,94.86946106,10.15736771
13K008,The Emily Warren Roebling School,2021,96.43247223,8.412698746
13K008,The Emily Warren Roebling School,2022,93.71620178,13.33333302
13K008,The Emily Warren Roebling School,2023,93.1643219,15.83476734
13K009,Public School 9 The Sarah Smith Garnet School,2019,94.32894897,17.39130402
13K009,Public School 9 The Sarah Smith Garnet School,2020,93.0871048,22.0739212
13K009,Public School 9 The Sarah Smith Garnet School,2021,94.15348053,16.0409565
13K009,Public School 9 The Sarah Smith Garnet School,2022,91.32284546,29.73333359
13K009,Public School 9 The Sarah Smith Garnet School,2023,98.34243774,2.767295599
13K011,P.S. 011 Purvis J. Behan,2019,94.4841156,15.29284191
13K011,P.S. 011 Purvis J. Behan,2020,94.81387329,13.21721268
13K011,P.S. 011 Purvis J. Behan,2021,94.99570465,15.37585354
13K011,P.S. 011 Purvis J. Behan,2022,91.53085327,28.40236664
13K011,P.S. 011 Purvis J. Behan,2023,91.95414734,26.72112083
13K020,P.S. 020 Clinton Hill,2019,91.67092896,31.15079308
13K020,P.S. 020 Clinton Hill,2020,91.68438721,30.82437325
13K020,P.S. 020 Clinton Hill,2021,92.26475525,23.73831749
13K020,P.S. 020 Clinton Hill,2022,88.59390259,40.57052231
13K020,P.S. 020 Clinton Hill,2023,89.02230835,40.65420532
13K044,P.S. 044 Marcus Garvey,2019,87.6459198,47.76119232
13K044,P.S. 044 Marcus Garvey,2020,88.23612213,52.27272797
13K044,P.S. 044 Marcus Garvey,2021,90.00442505,41.78082275
13K044,P.S. 044 Marcus Garvey,2022,79.92908478,71.61289978
13K044,P.S. 044 Marcus Garvey,2023,82.39582062,64.47368622
13K046,P.S. 046 Edward C. Blum,2019,86.99119568,49.82817841
13K046,P.S. 046 Edward C. Blum,2020,87.76480103,49.81412506
13K046,P.S. 046 Edward C. Blum,2021,83.14951324,57.9399147
13K046,P.S. 046 Edward C. Blum,2022,81.42715454,68.46154022
13K046,P.S. 046 Edward C. Blum,2023,83.79653168,69.04762268
13K054,P.S. 054 Samuel C. Barnes,2019,88.79579926,42.43697357
13K054,P.S. 054 Samuel C. Barnes,2020,89.82555389,41.66666794
13K054,P.S. 054 Samuel C. Barnes,2021,89.46305846999999,35.97883606
13K054,P.S. 054 Samuel C. Barnes,2022,83.13548279,61.82795715
13K054,P.S. 054 Samuel C. Barnes,2023,87.48405457,46.5116272
13K056,P.S. 056 Lewis H. Latimer,2019,91.3349762,29.7577858
13K056,P.S. 056 Lewis H. Latimer,2020,92.139534,26.26262665
13K056,P.S. 056 Lewis H. Latimer,2021,89.75365448,29.18149376
13K056,P.S. 056 Lewis H. Latimer,2022,89.92894745,32.43243408
13K056,P.S. 056 Lewis H. Latimer,2023,89.47573853,37.86764526
13K067,P.S. 067 Charles A. Dorsey,2019,90.43228149,38.84297562
13K067,P.S. 067 Charles A. Dorsey,2020,90.29061127,38.91213226
13K067,P.S. 067 Charles A. Dorsey,2021,84.98731232,45.94594574
13K067,P.S. 067 Charles A. Dorsey,2022,84.17963409,65.27777863
13K067,P.S. 067 Charles A. Dorsey,2023,86.01721191,54.95049667
13K093,P.S. 093 William H. Prescott,2019,85.94869995,54.72441101
13K093,P.S. 093 William H. Prescott,2020,86.10577393,50.24154663
13K093,P.S. 093 William H. Prescott,2021,87.51750183,43.47826004
13K093,P.S. 093 William H. Prescott,2022,81.33901978,65.21739197
13K093,P.S. 093 William H. Prescott,2023,83.04801178,65.07176971
13K113,M.S. 113 Ronald Edmonds Learning Center,2019,91.5923996,30.83333397
13K113,M.S. 113 Ronald Edmonds Learning Center,2020,91.83395386,29.58579826
13K113,M.S. 113 Ronald Edmonds Learning Center,2021,76.78649902,65.45454407
13K113,M.S. 113 Ronald Edmonds Learning Center,2022,83.79863739,61.13074112
13K113,M.S. 113 Ronald Edmonds Learning Center,2023,86.7583313,48.61660004
13K133,P.S. 133 William A. Butler,2019,93.81751251,18.33550072
13K133,P.S. 133 William A. Butler,2020,93.17126465,22.16142273
13K133,P.S. 133 William A. Butler,2021,95.64064789,13.37295723
13K133,P.S. 133 William A. Butler,2022,90.31357574,34.7756424
13K133,P.S. 133 William A. Butler,2023,90.97566986,31.10047913
13K256,P.S. 256 Benjamin Banneker,2019,87.8399353,50.74626923
13K256,P.S. 256 Benjamin Banneker,2020,87.39241028000001,49.77777863
13K256,P.S. 256 Benjamin Banneker,2021,76.32678986,76.73267365
13K256,P.S. 256 Benjamin Banneker,2022,81.39256287,69.58333588
13K256,P.S. 256 Benjamin Banneker,2023,81.86946869,67.82608795
13K265,Dr. Susan S. McKinney Secondary School of the Arts,2019,81.60585785,48.40764236
13K265,Dr. Susan S. McKinney Secondary School of the Arts,2020,82.73410797,45.11040878
13K265,Dr. Susan S. McKinney Secondary School of the Arts,2021,89.71162415,23.19277191
13K265,Dr. Susan S. McKinney Secondary School of the Arts,2022,75.04927063,74.05063629
13K265,Dr. Susan S. McKinney Secondary School of the Arts,2023,77.35552216,64.31372833
13K266,M.S. K266 - Park Place Community Middle School,2019,91.60689545,29.69696999
13K266,M.S. K266 - Park Place Community Middle School,2020,91.34880066,27.9069767
13K266,M.S. K266 - Park Place Community Middle School,2021,92.86839294,17.10526276
13K266,M.S. K266 - Park Place Community Middle School,2022,83.94783783,70.43478394
13K266,M.S. K266 - Park Place Community Middle School,2023,87.95279694,53.52112579
13K270,P.S. 270 Johann DeKalb,2019,88.36563873,51.1450386
13K270,P.S. 270 Johann DeKalb,2020,89.06803894,49.5495491
13K270,P.S. 270 Johann DeKalb,2021,88.89694214,28.5714283
13K270,P.S. 270 Johann DeKalb,2022,82.65380859,73.2142868
13K270,P.S. 270 Johann DeKalb,2023,82.68761444,71.8446579
13K282,P.S. 282 Park Slope,2019,91.58670807,29.28257751
13K282,P.S. 282 Park Slope,2020,91.96774292,24.53781509
13K282,P.S. 282 Park Slope,2021,92.14019012,24.22360229
13K282,P.S. 282 Park Slope,2022,90.09414673,38.27655411
13K282,P.S. 282 Park Slope,2023,90.80047607,34.22562027
13K287,P.S. 287 Bailey K. Ashford,2019,88.26496887,54.4871788
13K287,P.S. 287 Bailey K. Ashford,2020,88.96576691,42.74809265
13K287,P.S. 287 Bailey K. Ashford,2021,91.25852203,36.50793839
13K287,P.S. 287 Bailey K. Ashford,2022,82.06375885,72.97297668
13K287,P.S. 287 Bailey K. Ashford,2023,85.23104095,58.90410995
13K301,Restoration Academy,2019,88.83726501,47.11538315
13K301,Restoration Academy,2020,90.62561798,39.36170197
13K301,Restoration Academy,2021,89.99030304,36.0465126
13K301,Restoration Academy,2022,83.08141327,60
13K301,Restoration Academy,2023,84.96425629,66.34615326
13K305,P.S. 305 Dr. Peter Ray,2019,87.45163727,48.75
13K305,P.S. 305 Dr. Peter Ray,2020,88.82730865,47.45762634
13K307,P.S. 307 Daniel Hale Williams,2019,90.09780121,39.31203842
13K307,P.S. 307 Daniel Hale Williams,2020,90.26390839,38.09523773
13K307,P.S. 307 Daniel Hale Williams,2021,85.18196106,41.81286621
13K307,P.S. 307 Daniel Hale Williams,2022,83.91568756,63.55932236
13K307,P.S. 307 Daniel Hale Williams,2023,86.32775116,54.7337265
13K313,Dock Street School for STEAM Studies,2019,93.27349091,23.46570396
13K313,Dock Street School for STEAM Studies,2020,93.56092072,23.18339157
13K313,Dock Street School for STEAM Studies,2021,97.11164093,6.71378088
13K313,Dock Street School for STEAM Studies,2022,90.81963348,32.23443222
13K313,Dock Street School for STEAM Studies,2023,90.32565308,37.45582962
13K350,Urban Assembly School of Music and Art,2019,81.10787964,52.11267471
13K350,Urban Assembly School of Music and Art,2020,79.13323212,50.25380707
13K350,Urban Assembly School of Music and Art,2021,79.78298187,51.41242981
13K350,Urban Assembly School of Music and Art,2022,81.079422,66.66666412
13K350,Urban Assembly School of Music and Art,2023,79.42108917,60.36035919
13K351,The Urban Assembly Unison School,2019,90.23379517,37.64706039
13K351,The Urban Assembly Unison School,2020,92.51928711,28.26086998
13K351,The Urban Assembly Unison School,2021,95.16859436,15.73604107
13K351,The Urban Assembly Unison School,2022,88.47423553,39.90147781
13K351,The Urban Assembly Unison School,2023,89.04719543,38.9830513
13K412,Brooklyn Community Arts & Media High School (BCAM),2019,84.36032104,46.59090805
13K412,Brooklyn Community Arts & Media High School (BCAM),2020,86.40280914,43.00847626
13K412,Brooklyn Community Arts & Media High School (BCAM),2021,75.17778778,53.45454407
13K412,Brooklyn Community Arts & Media High School (BCAM),2022,70.94509888,74.30683899
13K412,Brooklyn Community Arts & Media High School (BCAM),2023,80.80718994,52.14953232
13K419,"Science Skills Center High School for Science, Tec",2019,91.72478485,28.0991745
13K419,"Science Skills Center High School for Science, Tec",2020,92.84520721,23.02631569
13K419,"Science Skills Center High School for Science, Tec",2021,96.20929718,13.10924339
13K419,"Science Skills Center High School for Science, Tec",2022,93.15893555,22.18181801
13K419,"Science Skills Center High School for Science, Tec",2023,93.52465057,20.68311119
13K430,Brooklyn Technical High School,2019,95.68721008,10.30650043
13K430,Brooklyn Technical High School,2020,95.97403717,9.250371933
13K430,Brooklyn Technical High School,2021,95.05770111,10.48130131
13K430,Brooklyn Technical High School,2022,92.71548462,20.05360985
13K430,Brooklyn Technical High School,2023,93.97013855,14.91006947
13K439,Brooklyn International High School,2019,90.55506134,31.18279648
13K439,Brooklyn International High School,2020,89.7480011,36.46723557
13K439,Brooklyn International High School,2021,78.38375092,50.14084625
13K439,Brooklyn International High School,2022,86.00901794,44.02332306
13K439,Brooklyn International High School,2023,87.54256439,40.41916275
13K483,The Urban Assembly School for Law and Justice,2019,88.74156189,38.69565201
13K483,The Urban Assembly School for Law and Justice,2020,91.30355072,30.23758125
13K483,The Urban Assembly School for Law and Justice,2021,88.73077393,36.58008575
13K483,The Urban Assembly School for Law and Justice,2022,82.72822571,62.90672302
13K483,The Urban Assembly School for Law and Justice,2023,82.41474152,62.74509811
13K492,Academy of Arts and Letters,2019,95.78069305,7.344632626
13K492,Academy of Arts and Letters,2020,95.40028381,9.659090996
13K492,Academy of Arts and Letters,2021,92.50931549,21.01341248
13K492,Academy of Arts and Letters,2022,90.29797363,32.24431992
13K492,Academy of Arts and Letters,2023,90.47595978,32.49001312
13K499,ACORN Community High School,2019,69.93288422,71.69811249
13K499,ACORN Community High School,2020,64.35087585,77.77777863
13K527,Urban Assembly Institute of Math and Science for Y,2019,87.9245224,43.52941132
13K527,Urban Assembly Institute of Math and Science for Y,2020,90.62535095,32.04081726
13K527,Urban Assembly Institute of Math and Science for Y,2021,86.94655609,41.68336487
13K527,Urban Assembly Institute of Math and Science for Y,2022,82.84095001,64.70587921
13K527,Urban Assembly Institute of Math and Science for Y,2023,83.76350403000001,55.72687149
13K594,Gotham Professional Arts Academy,2019,80.6077652,59.23913193
13K594,Gotham Professional Arts Academy,2020,83.26834106,51.82926941
13K594,Gotham Professional Arts Academy,2021,80.02169037,72.57142639
13K594,Gotham Professional Arts Academy,2022,72.10892487,81.8181839
13K594,Gotham Professional Arts Academy,2023,74.93409729,72.29437256
13K595,Bedford Academy High School,2019,92.11457062,20.95490646
13K595,Bedford Academy High School,2020,96.47163391,7.556674957
13K595,Bedford Academy High School,2021,93.86901855,20.80200577
13K595,Bedford Academy High School,2022,90.25495911,41.37055969
13K595,Bedford Academy High School,2023,91.4577179,24.48979568
13K605,George Westinghouse Career and Technical Education,2019,88.61603546,36.208992
13K605,George Westinghouse Career and Technical Education,2020,88.56513214,37.2623558
13K605,George Westinghouse Career and Technical Education,2021,83.85565948,36.6896553
13K605,George Westinghouse Career and Technical Education,2022,81.78215027,55.22388077
13K605,George Westinghouse Career and Technical Education,2023,86.10964203,40.13267136
13K670,Benjamin Banneker Academy,2019,89.19133759,36.98296738
13K670,Benjamin Banneker Academy,2020,89.82187653,33.21255875
13K670,Benjamin Banneker Academy,2021,90.07641602,33.18284607
13K670,Benjamin Banneker Academy,2022,84.85435486,53.60946655
13K670,Benjamin Banneker Academy,2023,83.9966507,50
13K674,"City Polytechnic High School of Engineering, Archi",2019,91.11454773,27.64976883
13K674,"City Polytechnic High School of Engineering, Archi",2020,93.23587799,18.9732151
13K674,"City Polytechnic High School of Engineering, Archi",2021,84.94075012,43.58974457
13K674,"City Polytechnic High School of Engineering, Archi",2022,84.81492615,50.61224365
13K674,"City Polytechnic High School of Engineering, Archi",2023,87.85731506,39.31818008
13K691,Fort Greene Preparatory Academy,2019,86.95315552,46.4912262
13K691,Fort Greene Preparatory Academy,2020,89.31893921,36.07305908
13K691,Fort Greene Preparatory Academy,2021,88.72784424,39.4871788
13K691,Fort Greene Preparatory Academy,2022,83.49216461,62.20930099
13K691,Fort Greene Preparatory Academy,2023,87.31390381,46.56084824
13K869,District 13 PRE-K Center,2023,89.96313477,38.46154022
13K915,Bridges: A School for Exploration and Equity,2020,95.20535278,13.69863033
13K915,Bridges: A School for Exploration and Equity,2021,95.14785767,12.25165558
13K915,Bridges: A School for Exploration and Equity,2022,91.9569931,28.52458954
13K915,Bridges: A School for Exploration and Equity,2023,89.9316864,38.18181992
14K016,P.S. 016 Leonard Dunkly,2019,90.18807983,42.21311569
14K016,P.S. 016 Leonard Dunkly,2020,90.42024231,36.66666794
14K016,P.S. 016 Leonard Dunkly,2021,89.51276398,40.81632614
14K016,P.S. 016 Leonard Dunkly,2022,85.01741028000001,63.54679871
14K016,P.S. 016 Leonard Dunkly,2023,88.2853775,45.81005478
14K017,P.S. 017 Henry D. Woodworth,2019,90.83144379,35.69230652
14K017,P.S. 017 Henry D. Woodworth,2020,91.5313797,32.07546997
14K017,P.S. 017 Henry D. Woodworth,2021,88.54737091,41.32841492
14K017,P.S. 017 Henry D. Woodworth,2022,88.3074646,48.26086807
14K017,P.S. 017 Henry D. Woodworth,2023,88.64095306,49.54545593
14K018,P.S. 018 Edward Bush,2019,89.74210358,38.64734268
14K018,P.S. 018 Edward Bush,2020,89.66156769,41.46341324
14K018,P.S. 018 Edward Bush,2021,82.76192474,51.23152542
14K018,P.S. 018 Edward Bush,2022,83.49954224,62.6728096
14K018,P.S. 018 Edward Bush,2023,87.25372314,50.77720261
14K023,P.S. 023 Carter G. Woodson,2019,87.48457336,50.625
14K023,P.S. 023 Carter G. Woodson,2020,88.87400055,48.32214737
14K023,P.S. 023 Carter G. Woodson,2021,82.93650818,55.59999847
14K023,P.S. 023 Carter G. Woodson,2022,83.23400879,66.44068146
14K023,P.S. 023 Carter G. Woodson,2023,85.8963089,57.421875
14K031,P.S. 031 Samuel F. Dupont,2019,93.70995331,20
14K031,P.S. 031 Samuel F. Dupont,2020,94.5134964,14.64566898
14K031,P.S. 031 Samuel F. Dupont,2021,97.43145752,6.779661179
14K031,P.S. 031 Samuel F. Dupont,2022,94.3741684,14.94661903
14K031,P.S. 031 Samuel F. Dupont,2023,93.8119278,17.00554466
14K034,P.S. 034 Oliver H. Perry,2019,94.16822052,15.22633743
14K034,P.S. 034 Oliver H. Perry,2020,93.78109741,17.525774
14K034,P.S. 034 Oliver H. Perry,2021,95.53465271,13.10043621
14K034,P.S. 034 Oliver H. Perry,2022,92.33924866,24.33090019
14K034,P.S. 034 Oliver H. Perry,2023,92.09516144,26.78132629
14K050,J.H.S. 050 John D. Wells,2019,92.15460205,29.61876869
14K050,J.H.S. 050 John D. Wells,2020,92.62644958,25.81602287
14K050,J.H.S. 050 John D. Wells,2021,93.93119049,16.95906448
14K050,J.H.S. 050 John D. Wells,2022,88.35800171,43.03030396
14K050,J.H.S. 050 John D. Wells,2023,89.86388397,37.46770096
14K059,P.S. 059 The Dawn Best School,2019,88.44739532,45.96774292
14K059,P.S. 059 The Dawn Best School,2020,89.36920929,41.59543991
14K059,P.S. 059 The Dawn Best School,2021,87.85726929,35.92232895
14K059,P.S. 059 The Dawn Best School,2022,83.73588562,59.25925827
14K059,P.S. 059 The Dawn Best School,2023,86.17571259,54.86725616
14K071,Juan Morel Campos Secondary School,2019,88.25759888,39.92467117
14K071,Juan Morel Campos Secondary School,2020,88.00944519,34.06813812
14K071,Juan Morel Campos Secondary School,2021,80.55148315,53.66336823
14K071,Juan Morel Campos Secondary School,2022,83.60126495,57.33333206
14K071,Juan Morel Campos Secondary School,2023,85.74376678,46.97580719
14K084,P.S. 084 Jose De Diego,2019,92.67619324,25.24875641
14K084,P.S. 084 Jose De Diego,2020,92.67351532,26.52519989
14K084,P.S. 084 Jose De Diego,2021,90.73455048,30.01402473
14K084,P.S. 084 Jose De Diego,2022,89.00465393,38.58024597
14K084,P.S. 084 Jose De Diego,2023,89.66234589,38.47328186
14K110,P.S. 110 The Monitor,2019,94.49298096,14.65968609
14K110,P.S. 110 The Monitor,2020,94.01203156,18.03278732
14K110,P.S. 110 The Monitor,2021,94.60897064,13.8989172
14K110,P.S. 110 The Monitor,2022,90.66074371,34.40000153
14K110,P.S. 110 The Monitor,2023,92.32045746,27.11198425
14K120,P.S. 120 Carlos Tapia,2019,91.36419678,33.89422989
14K120,P.S. 120 Carlos Tapia,2020,91.78133392,33.24808121
14K120,P.S. 120 Carlos Tapia,2021,86.97703552,46.66666794
14K120,P.S. 120 Carlos Tapia,2022,86.16539764,60.28985596
14K120,P.S. 120 Carlos Tapia,2023,87.08961487,47.57575607
14K126,John Ericsson Middle School 126,2019,91.08932495,34.80519485
14K126,John Ericsson Middle School 126,2020,92.65530396,27.46268654
14K126,John Ericsson Middle School 126,2021,93.06909943,22.74368286
14K126,John Ericsson Middle School 126,2022,86.98956299,49.78723526
14K126,John Ericsson Middle School 126,2023,89.34861755,47.36841965
14K132,P.S. 132 The Conselyea School,2019,93.59507751,22.23667145
14K132,P.S. 132 The Conselyea School,2020,93.83524323,20.71330643
14K132,P.S. 132 The Conselyea School,2021,95.14666748,13.43930626
14K132,P.S. 132 The Conselyea School,2022,90.53744507,35.86098099
14K132,P.S. 132 The Conselyea School,2023,91.61685944,32.09459305
14K147,P.S. 147 Isaac Remsen,2019,90.24519348,35.958004
14K147,P.S. 147 Isaac Remsen,2020,91.39868927,30.85399437
14K147,P.S. 147 Isaac Remsen,2021,87.69741058,35.3125
14K147,P.S. 147 Isaac Remsen,2022,89.04178619,46.60633469
14K147,P.S. 147 Isaac Remsen,2023,89.06905365,46.60194016
14K157,P.S./I.S. 157 The Benjamin Franklin Health & Scien,2019,91.44749451,31.55452347
14K157,P.S./I.S. 157 The Benjamin Franklin Health & Scien,2020,90.15352631,34.63414764
14K157,P.S./I.S. 157 The Benjamin Franklin Health & Scien,2021,86.81730652,45.639534
14K157,P.S./I.S. 157 The Benjamin Franklin Health & Scien,2022,95.87010956,10.86956501
14K157,P.S./I.S. 157 The Benjamin Franklin Health & Scien,2023,87.30987549,50.17301178
14K196,P.S. 196 Ten Eyck,2019,91.08383942,35.04273605
14K196,P.S. 196 Ten Eyck,2020,91.55648041,32.17665482
14K196,P.S. 196 Ten Eyck,2021,86.90091705,44.48051834
14K196,P.S. 196 Ten Eyck,2022,84.59857941,63.69047546
14K196,P.S. 196 Ten Eyck,2023,86.8010025,55.6603775
14K250,P.S. 250 George H. Lindsay,2019,91.88929749,34.1563797
14K250,P.S. 250 George H. Lindsay,2020,91.7013855,30.98591614
14K250,P.S. 250 George H. Lindsay,2021,89.65856171,34.32432556
14K250,P.S. 250 George H. Lindsay,2022,86.47267914,54.6783638
14K250,P.S. 250 George H. Lindsay,2023,85.74694061,55.80644989
14K257,P.S. 257 John F. Hylan,2019,92.15447235,30.39999962
14K257,P.S. 257 John F. Hylan,2020,93.11220551,22.27979279
14K257,P.S. 257 John F. Hylan,2021,90.86606598,33.08687592
14K257,P.S. 257 John F. Hylan,2022,87.59713745,51
14K257,P.S. 257 John F. Hylan,2023,87.53408051,55.76922989
14K297,P.S. 297 Abraham Stockton,2019,89.2572403,43.2558136
14K297,P.S. 297 Abraham Stockton,2020,89.01677704,41.5178566
14K297,P.S. 297 Abraham Stockton,2021,85.97559357,39.51219559
14K297,P.S. 297 Abraham Stockton,2022,85.72994232,58.37104034
14K297,P.S. 297 Abraham Stockton,2023,87.32356262,50.87719345
14K318,I.S. 318 Eugenio Maria De Hostos,2019,94.56218719,15.95744705
14K318,I.S. 318 Eugenio Maria De Hostos,2020,94.02229309,17.78996849
14K318,I.S. 318 Eugenio Maria De Hostos,2021,90.80216217,27.03761673
14K318,I.S. 318 Eugenio Maria De Hostos,2022,89.07199097,38.45507813
14K318,I.S. 318 Eugenio Maria De Hostos,2023,90.367836,33.48416138
14K319,P.S. 319,2019,91.67685699,33.07086563
14K319,P.S. 319,2020,91.58865356,32.03125
14K319,P.S. 319,2021,92.09252167,30.50847435
14K319,P.S. 319,2022,88.8993988,49.16666794
14K319,P.S. 319,2023,89.00106812,43.75
14K380,P.S. 380 John Wayne Elementary,2019,92.65932465,27.15008354
14K380,P.S. 380 John Wayne Elementary,2020,91.99665833,34.62246704
14K380,P.S. 380 John Wayne Elementary,2021,94.09913635,22.19959259
14K380,P.S. 380 John Wayne Elementary,2022,87.66799164,50.46083069
14K380,P.S. 380 John Wayne Elementary,2023,89.11388397,50.35461044
14K414,Brooklyn Arbor Elementary School,2019,94.32556152,14.72000027
14K414,Brooklyn Arbor Elementary School,2020,93.89121246,16.61290359
14K414,Brooklyn Arbor Elementary School,2021,94.05983734,20.03484344
14K414,Brooklyn Arbor Elementary School,2022,92.03347778,29.00355911
14K414,Brooklyn Arbor Elementary School,2023,92.8217392,23.48754501
14K449,"Brooklyn Latin School, The",2019,93.8822937,24.67902946
14K449,"Brooklyn Latin School, The",2020,95.47650146,12.45235062
14K449,"Brooklyn Latin School, The",2021,94.9306488,13.61386108
14K449,"Brooklyn Latin School, The",2022,91.3675766,32.46445465
14K449,"Brooklyn Latin School, The",2023,93.17347717,23.625
14K454,The Williamsburg High School of Art and Technology,2019,85.31687164,47.24919128
14K454,The Williamsburg High School of Art and Technology,2020,88.24953461,38.92404938
14K454,The Williamsburg High School of Art and Technology,2021,90.9390564,30.80939865
14K454,The Williamsburg High School of Art and Technology,2022,86.09088898,47.31707382
14K454,The Williamsburg High School of Art and Technology,2023,83.29465485,48.23529434
14K474,PROGRESS High School for Professional Careers,2019,78.42175293,51.69491577
14K474,PROGRESS High School for Professional Careers,2020,79.04695892,46.69887161
14K474,PROGRESS High School for Professional Careers,2021,78.38162231,54.62963104
14K474,PROGRESS High School for Professional Careers,2022,82.4120636,50.77605438
14K474,PROGRESS High School for Professional Careers,2023,85.54821014,37.89237595
14K477,East Williamsburg Scholars Academy,2019,73.03260803,59.375
14K477,East Williamsburg Scholars Academy,2020,76.94908142,52.13114929
14K477,East Williamsburg Scholars Academy,2021,82.98144531,44.44444275
14K477,East Williamsburg Scholars Academy,2022,83.52944946,49.03640366
14K477,East Williamsburg Scholars Academy,2023,84.63896942,41.97761154
14K478,"The High School for Enterprise, Business and Techn",2019,85.24948883,43.55758286
14K478,"The High School for Enterprise, Business and Techn",2020,83.6855011,44.96894455
14K478,"The High School for Enterprise, Business and Techn",2021,84.11975098,39.16786194
14K478,"The High School for Enterprise, Business and Techn",2022,83.43920898,54.75793076
14K478,"The High School for Enterprise, Business and Techn",2023,82.98293304,51.08877563
14K488,Brooklyn Preparatory High School,2019,84.48079681,45.65619278
14K488,Brooklyn Preparatory High School,2020,83.33361816,46.60550308
14K488,Brooklyn Preparatory High School,2021,64.52959442,88.7429657
14K488,Brooklyn Preparatory High School,2022,87.59846497,43.67201614
14K488,Brooklyn Preparatory High School,2023,93.57641602,18.60869598
14K558,Williamsburg High School for Architecture and Desi,2019,92.48415375,17.21170425
14K558,Williamsburg High School for Architecture and Desi,2020,92.06856537,23.28308296
14K558,Williamsburg High School for Architecture and Desi,2021,93.17136383,16.63920975
14K558,Williamsburg High School for Architecture and Desi,2022,89.25491333,30.16666603
14K558,Williamsburg High School for Architecture and Desi,2023,90.54743958,28.83031273
14K561,Williamsburg Preparatory School,2019,90.70620728,29.53890419
14K561,Williamsburg Preparatory School,2020,90.72174835,32.76836014
14K561,Williamsburg Preparatory School,2021,91.31593323,24.33935928
14K561,Williamsburg Preparatory School,2022,86.10247803,49.8603363
14K561,Williamsburg Preparatory School,2023,86.34308624,44.72573853
14K577,Conselyea Preparatory School,2019,95.30677795,11.71717167
14K577,Conselyea Preparatory School,2020,95.395401,12.05821228
14K577,Conselyea Preparatory School,2021,97.48970032,3.368421078
14K577,Conselyea Preparatory School,2022,92.33862305,26.28062439
14K577,Conselyea Preparatory School,2023,92.83039856,23.12925148
14K582,M.S. 582,2019,90.99066925,38.21656036
14K582,M.S. 582,2020,92.51971436,27.35294151
14K582,M.S. 582,2021,87.26512146,41.71270752
14K582,M.S. 582,2022,87.82974243,45.18950272
14K582,M.S. 582,2023,89.14161682,43.11377335
14K586,Lyons Community School,2019,82.23368073,48.67075729
14K586,Lyons Community School,2020,83.72073364,46.29213333
14K586,Lyons Community School,2021,71.69295502,77.83132172
14K586,Lyons Community School,2022,70.93643951,75.2450943
14K586,Lyons Community School,2023,72.54895782,71.11650848
14K610,A-Tech High School,2019,83.61924744,47.94117737
14K610,A-Tech High School,2020,83.3239212,44.96855164
14K610,A-Tech High School,2021,83.27303314,50
14K610,A-Tech High School,2022,85.70304871,31.23287582
14K610,A-Tech High School,2023,88.20426941,33.58974457
14K614,Young Women's Leadership School of Brooklyn,2019,88.62226868,36.73469543
14K614,Young Women's Leadership School of Brooklyn,2020,88.53004456,35.62340927
14K614,Young Women's Leadership School of Brooklyn,2021,84.19168854,51.04166794
14K614,Young Women's Leadership School of Brooklyn,2022,79.02644348,73.16384125
14K614,Young Women's Leadership School of Brooklyn,2023,83.50828552,60.42402649
14K685,El Puente Academy for Peace and Justice,2019,82.16782379,63.63636398
14K685,El Puente Academy for Peace and Justice,2020,86.36869812,28
14K685,El Puente Academy for Peace and Justice,2021,85.67156219,32.73542786
