nta_code,nta_name,dof_name,neighborhood,borough,year,number_of_sales,average_sale_price,median_sale_price,lowest_sale_price,highest_sale_price,hvi
QN0903,South Richmond Hill,RICHMOND HILL,Richmond Hill,Queens,2021,381,818856.3333333334,820000.0,247500,1820000,695637.604819713
QN0903,South Richmond Hill,RICHMOND HILL,Richmond Hill,Queens,2022,392,828260.6666666666,834528.0,200000,1855000,737688.5571930698
QN0905,Woodhaven,WOODHAVEN,Woodhaven,Queens,2010,255,383454.3333333333,383000.0,177750,795000,362008.25625468703
QN0905,Woodhaven,WOODHAVEN,Woodhaven,Queens,2011,205,360265.0,368000.0,155000,788000,354832.8390530637
QN0905,Woodhaven,WOODHAVEN,Woodhaven,Queens,2012,178,399469.0,401740.0,200000,1545375,350418.6782209011
QN0905,Woodhaven,WOODHAVEN,Woodhaven,Queens,2013,199,426813.3333333333,423350.0,200000,980000,370230.1114853484
QN0905,Woodhaven,WOODHAVEN,Woodhaven,Queens,2014,207,458613.3333333333,477800.0,200000,960000,406163.27416780265
QN0905,Woodhaven,WOODHAVEN,Woodhaven,Queens,2015,247,514089.6666666667,533000.0,200000,889659,445132.3505617652
QN0905,Woodhaven,WOODHAVEN,Woodhaven,Queens,2016,268,574799.6666666666,635000.0,200000,1280000,494473.9519786541
QN0905,Woodhaven,WOODHAVEN,Woodhaven,Queens,2017,283,642423.6666666666,680000.0,200000,1260000,536110.2603438775
QN0905,Woodhaven,WOODHAVEN,Woodhaven,Queens,2018,251,677610.3333333334,720000.0,200000,1425000,578229.628336762
QN0905,Woodhaven,WOODHAVEN,Woodhaven,Queens,2019,235,716099.3333333334,775500.0,245500,1500000,615354.412810159
QN0905,Woodhaven,WOODHAVEN,Woodhaven,Queens,2020,182,686109.0,762444.0,250000,1690000,639069.1704513909
QN0905,Woodhaven,WOODHAVEN,Woodhaven,Queens,2021,255,803615.3333333334,830000.0,209000,1300000,658606.57853303
QN0905,Woodhaven,WOODHAVEN,Woodhaven,Queens,2022,222,809996.6666666666,865000.0,206122,2200000,694122.3029677089
QN1001,South Ozone Park,SOUTH OZONE PARK,South Ozone Park,Queens,2010,285,397442.6666666667,405000.0,150000,665000,324996.3623791341
QN1001,South Ozone Park,SOUTH OZONE PARK,South Ozone Park,Queens,2011,268,293981.0,300000.0,150000,755000,322024.0511790355
QN1001,South Ozone Park,SOUTH OZONE PARK,South Ozone Park,Queens,2012,215,351307.6666666667,350000.0,200000,785000,325833.5022112865
QN1001,South Ozone Park,SOUTH OZONE PARK,South Ozone Park,Queens,2013,245,413251.3333333333,410000.0,200000,713000,344127.28401173477
QN1001,South Ozone Park,SOUTH OZONE PARK,South Ozone Park,Queens,2014,262,436297.6666666667,455000.0,203000,870000,370615.12836174533
QN1001,South Ozone Park,SOUTH OZONE PARK,South Ozone Park,Queens,2015,269,489252.6666666667,530000.0,200000,2800000,403189.26282346295
QN1001,South Ozone Park,SOUTH OZONE PARK,South Ozone Park,Queens,2016,304,521137.0,460000.0,205000,899000,450842.53133019386
QN1001,South Ozone Park,SOUTH OZONE PARK,South Ozone Park,Queens,2017,381,521654.6666666667,545000.0,200000,1175000,486944.15818129346
QN1001,South Ozone Park,SOUTH OZONE PARK,South Ozone Park,Queens,2018,333,596764.3333333334,610000.0,200000,1550000,517042.48252368503
QN1001,South Ozone Park,SOUTH OZONE PARK,South Ozone Park,Queens,2019,353,680354.6666666666,685000.0,200000,1429741,563680.8831042162
QN1001,South Ozone Park,SOUTH OZONE PARK,South Ozone Park,Queens,2020,226,611847.0,565000.0,230000,1360000,598014.6374003267
QN1001,South Ozone Park,SOUTH OZONE PARK,South Ozone Park,Queens,2021,306,651985.0,616000.0,215000,1330000,631707.6586334656
QN1001,South Ozone Park,SOUTH OZONE PARK,South Ozone Park,Queens,2022,270,818589.3333333334,826500.0,225000,2300000,677428.576044923
QN1002,Ozone Park,OZONE PARK,Ozone Park,Queens,2010,256,429246.3333333333,399000.0,150000,738231,348049.09527476295
QN1002,Ozone Park,OZONE PARK,Ozone Park,Queens,2011,218,399416.0,370900.0,158000,680000,345646.65327856765
QN1002,Ozone Park,OZONE PARK,Ozone Park,Queens,2012,189,395083.3333333333,393000.0,200000,830197,342149.50028204365
QN1002,Ozone Park,OZONE PARK,Ozone Park,Queens,2013,224,424463.3333333333,437000.0,200000,833612,358249.6388832543
QN1002,Ozone Park,OZONE PARK,Ozone Park,Queens,2014,247,470020.6666666667,478000.0,210000,1500000,388118.5544356671
QN1002,Ozone Park,OZONE PARK,Ozone Park,Queens,2015,306,526040.3333333334,502800.0,200000,900000,416584.7063689327
QN1002,Ozone Park,OZONE PARK,Ozone Park,Queens,2016,284,536126.3333333334,560000.0,200000,945000,460986.9098601506
QN1002,Ozone Park,OZONE PARK,Ozone Park,Queens,2017,318,623589.0,620000.0,209000,1200000,495543.05346180795
QN1002,Ozone Park,OZONE PARK,Ozone Park,Queens,2018,308,669297.3333333334,670000.0,200000,1320000,526373.7995220708
QN1002,Ozone Park,OZONE PARK,Ozone Park,Queens,2019,293,691698.0,687500.0,200000,1230000,569797.1256510114
QN1002,Ozone Park,OZONE PARK,Ozone Park,Queens,2020,208,756979.0,726500.0,200000,1430000,597069.3670602583
QN1002,Ozone Park,OZONE PARK,Ozone Park,Queens,2021,270,789476.0,775000.0,234234,4200000,626510.4667980886
QN1002,Ozone Park,OZONE PARK,Ozone Park,Queens,2022,292,818933.3333333334,825000.0,270000,1600000,664828.3295436624
QN1003,Howard Beach-Lindenwood,HOWARD BEACH,Howard Beach,Queens,2010,103,538858.0,551000.0,150000,1150000,408437.59529480734
QN1003,Howard Beach-Lindenwood,HOWARD BEACH,Howard Beach,Queens,2011,107,550372.3333333334,555000.0,150000,1100000,418803.3490794658
QN1003,Howard Beach-Lindenwood,HOWARD BEACH,Howard Beach,Queens,2012,119,524183.6666666667,540000.0,200000,1412775,412163.098116911
QN1003,Howard Beach-Lindenwood,HOWARD BEACH,Howard Beach,Queens,2013,115,588596.6666666666,558000.0,200000,1375000,415175.3404439326
QN1003,Howard Beach-Lindenwood,HOWARD BEACH,Howard Beach,Queens,2014,156,500541.3333333333,540000.0,210000,999900,419806.63886150526
QN1003,Howard Beach-Lindenwood,HOWARD BEACH,Howard Beach,Queens,2015,165,553534.0,587500.0,200000,1323725,436529.80572502705
QN1003,Howard Beach-Lindenwood,HOWARD BEACH,Howard Beach,Queens,2016,179,649866.3333333334,654750.0,201002,1425000,463060.1324731582
QN1003,Howard Beach-Lindenwood,HOWARD BEACH,Howard Beach,Queens,2017,203,670495.6666666666,700000.0,210000,1300000,501212.78737048997
QN1003,Howard Beach-Lindenwood,HOWARD BEACH,Howard Beach,Queens,2018,148,741333.0,760000.0,207870,2600000,536505.6902324265
QN1003,Howard Beach-Lindenwood,HOWARD BEACH,Howard Beach,Queens,2019,176,774878.6666666666,822500.0,200000,1900000,565366.1848663392
QN1003,Howard Beach-Lindenwood,HOWARD BEACH,Howard Beach,Queens,2020,150,597438.3333333334,720000.0,200000,1499999,590565.5687343646
QN1003,Howard Beach-Lindenwood,HOWARD BEACH,Howard Beach,Queens,2021,218,853935.3333333334,900000.0,200000,1625000,613176.1022638084
QN1003,Howard Beach-Lindenwood,HOWARD BEACH,Howard Beach,Queens,2022,189,932740.6666666666,940000.0,207500,2300000,631954.3776364106
QN1102,Bayside,BAYSIDE,Bayside,Queens,2010,368,721246.6666666666,737500.0,160000,1900000,493715.75737145264
QN1102,Bayside,BAYSIDE,Bayside,Queens,2011,309,760864.6666666666,765000.0,205000,2500000,505353.908804951
QN1102,Bayside,BAYSIDE,Bayside,Queens,2012,345,762559.3333333334,770000.0,200000,1650000,514160.2296792382
QN1102,Bayside,BAYSIDE,Bayside,Queens,2013,419,757419.0,837500.0,200000,2200000,538172.4545417471
QN1102,Bayside,BAYSIDE,Bayside,Queens,2014,394,863222.6666666666,890000.0,220000,1650000,589497.7347148467
QN1102,Bayside,BAYSIDE,Bayside,Queens,2015,412,944894.3333333334,982800.0,200000,4030000,634425.73050059
QN1102,Bayside,BAYSIDE,Bayside,Queens,2016,402,963177.0,975000.0,200000,2300000,689626.3602366449
QN1102,Bayside,BAYSIDE,Bayside,Queens,2017,435,1016249.0,1035000.0,264987,2450000,740765.4549028501
QN1102,Bayside,BAYSIDE,Bayside,Queens,2018,408,1113035.0,1175000.0,200000,3400000,777859.9995591039
QN1102,Bayside,BAYSIDE,Bayside,Queens,2019,367,1112991.3333333333,1110000.0,227000,3000000,805288.2429441755
QN1102,Bayside,BAYSIDE,Bayside,Queens,2020,326,1054084.6666666667,1102500.0,300000,2300000,804592.3529770263
QN1102,Bayside,BAYSIDE,Bayside,Queens,2021,528,1152374.6666666667,1297000.0,200000,2460000,813913.8079846123
QN1102,Bayside,BAYSIDE,Bayside,Queens,2022,489,1298052.3333333333,1400000.0,265000,4730000,852234.0065132492
QN1103,Douglaston-Little Neck,DOUGLASTON,Douglaston,Queens,2010,53,838358.5,761250.0,199000,2650000,721718.4830525768
QN1103,Douglaston-Little Neck,DOUGLASTON,Douglaston,Queens,2011,48,829992.0,740000.0,283400,2225000,741486.484857881
QN1103,Douglaston-Little Neck,DOUGLASTON,Douglaston,Queens,2012,58,848210.6666666666,852500.0,267250,1480000,743506.8311905119
QN1103,Douglaston-Little Neck,DOUGLASTON,Douglaston,Queens,2013,69,804442.3333333334,767500.0,420000,2600000,770701.8150608708
QN1103,Douglaston-Little Neck,DOUGLASTON,Douglaston,Queens,2014,63,991501.0,902000.0,315000,2100000,831397.6855415899
QN1103,Douglaston-Little Neck,DOUGLASTON,Douglaston,Queens,2015,54,965388.5,952500.0,625000,1550000,874334.9160930257
QN1103,Douglaston-Little Neck,DOUGLASTON,Douglaston,Queens,2016,76,1067205.0,950000.0,300000,2650000,935768.5409180286
QN1103,Douglaston-Little Neck,DOUGLASTON,Douglaston,Queens,2017,85,1123297.5,1042500.0,211680,4000000,999635.8612275039
QN1103,Douglaston-Little Neck,DOUGLASTON,Douglaston,Queens,2018,59,1115987.0,1121250.0,320000,3400000,1040951.103863862
QN1103,Douglaston-Little Neck,DOUGLASTON,Douglaston,Queens,2019,65,1097872.0,1064000.0,608550,2150000,1062827.7484008928
QN1103,Douglaston-Little Neck,DOUGLASTON,Douglaston,Queens,2020,65,1100515.0,950000.0,435000,5050000,1052950.603511085
QN1103,Douglaston-Little Neck,DOUGLASTON,Douglaston,Queens,2021,111,1112029.5,1061250.0,440000,2850000,1035771.606186242
QN1103,Douglaston-Little Neck,DOUGLASTON,Douglaston,Queens,2022,87,1373996.0,1274108.5,820000,3637500,1083544.3465062669
QN1104,Oakland Gardens-Hollis Hills,HOLLIS,Hollis,Queens,2010,223,364065.0,370000.0,160000,670000,366944.5881589129
QN1104,Oakland Gardens-Hollis Hills,HOLLIS,Hollis,Queens,2011,200,370135.6666666667,340000.0,150000,610423,358831.9884252159
QN1104,Oakland Gardens-Hollis Hills,HOLLIS,Hollis,Queens,2012,190,408338.3333333333,377500.0,200000,975000,357058.5760997841
QN1104,Oakland Gardens-Hollis Hills,HOLLIS,Hollis,Queens,2013,192,407607.0,410000.0,200000,700000,369188.9764889695
QN1104,Oakland Gardens-Hollis Hills,HOLLIS,Hollis,Queens,2014,220,422062.6666666667,382900.0,200000,835000,394127.86694899766
QN1104,Oakland Gardens-Hollis Hills,HOLLIS,Hollis,Queens,2015,265,496534.3333333333,480000.0,200000,845000,427851.48952442507
QN1104,Oakland Gardens-Hollis Hills,HOLLIS,Hollis,Queens,2016,252,561486.0,500000.0,200000,7750000,470089.3000981651
QN1104,Oakland Gardens-Hollis Hills,HOLLIS,Hollis,Queens,2017,296,547411.0,530000.0,200000,959000,501119.0798284959
QN1104,Oakland Gardens-Hollis Hills,HOLLIS,Hollis,Queens,2018,272,575727.0,525000.0,200000,1080000,529216.3284441876
QN1104,Oakland Gardens-Hollis Hills,HOLLIS,Hollis,Queens,2019,286,738739.3333333334,691200.0,200000,2875000,575517.4862246445
QN1104,Oakland Gardens-Hollis Hills,HOLLIS,Hollis,Queens,2020,180,656043.0,717500.0,200000,999000,614841.6850207791
QN1104,Oakland Gardens-Hollis Hills,HOLLIS,Hollis,Queens,2021,281,782966.3333333334,750000.0,212000,1295000,652792.8168574801
QN1104,Oakland Gardens-Hollis Hills,HOLLIS,Hollis,Queens,2022,226,825967.3333333334,775000.0,200000,1500000,701902.3629311837
QN1201,Jamaica,JAMAICA,Jamaica,Queens,2010,90,438988.6666666667,400000.0,157170,948669,271793.08494962734
QN1201,Jamaica,JAMAICA,Jamaica,Queens,2011,83,434781.3333333333,340000.0,150425,946972,258679.2918649903
QN1201,Jamaica,JAMAICA,Jamaica,Queens,2012,82,559174.6666666666,478750.0,220000,2100000,260254.0059277366
QN1201,Jamaica,JAMAICA,Jamaica,Queens,2013,56,530044.0,498000.0,200000,1425000,273935.30936845817
QN1201,Jamaica,JAMAICA,Jamaica,Queens,2014,68,571811.6666666666,491000.0,200000,2300000,295688.9758255901
QN1201,Jamaica,JAMAICA,Jamaica,Queens,2015,74,656547.0,550000.0,250000,2065000,324325.99207945535
QN1201,Jamaica,JAMAICA,Jamaica,Queens,2016,83,650647.3333333334,655000.0,200000,1935000,365818.11129959853
QN1201,Jamaica,JAMAICA,Jamaica,Queens,2017,87,703745.3333333334,620000.0,212500,5700000,401216.9153185032
QN1201,Jamaica,JAMAICA,Jamaica,Queens,2018,92,779606.6666666666,745000.0,215000,1700000,439545.04292392597
QN1201,Jamaica,JAMAICA,Jamaica,Queens,2019,93,810236.6666666666,725000.0,210000,7150000,482252.3487921185
QN1201,Jamaica,JAMAICA,Jamaica,Queens,2020,54,822207.3333333334,835000.0,250000,1875000,521328.12530663545
QN1201,Jamaica,JAMAICA,Jamaica,Queens,2021,78,911318.3333333334,825000.0,215000,2750000,562516.6310652505
QN1201,Jamaica,JAMAICA,Jamaica,Queens,2022,71,965208.6666666666,882000.0,219690,2500000,604426.1606455813
QN1202,South Jamaica,SOUTH JAMAICA,Jamaica,Queens,2010,468,340950.6666666667,342750.0,150000,957391,271793.08494962734
QN1202,South Jamaica,SOUTH JAMAICA,Jamaica,Queens,2011,301,333755.0,325699.0,150000,5000000,258679.2918649903
QN1202,South Jamaica,SOUTH JAMAICA,Jamaica,Queens,2012,204,354872.6666666667,360000.0,200000,888945,260254.0059277366
QN1202,South Jamaica,SOUTH JAMAICA,Jamaica,Queens,2013,239,359244.6666666667,370500.0,200000,798175,273935.30936845817
QN1202,South Jamaica,SOUTH JAMAICA,Jamaica,Queens,2014,269,380642.0,420000.0,200000,710000,295688.9758255901
QN1202,South Jamaica,SOUTH JAMAICA,Jamaica,Queens,2015,297,420764.6666666667,450000.0,200000,999000,324325.99207945535
QN1202,South Jamaica,SOUTH JAMAICA,Jamaica,Queens,2016,304,439281.0,472500.0,200000,750000,365818.11129959853
QN1202,South Jamaica,SOUTH JAMAICA,Jamaica,Queens,2017,361,508686.3333333333,538822.0,200000,3800000,401216.9153185032
QN1202,South Jamaica,SOUTH JAMAICA,Jamaica,Queens,2018,428,557983.6666666666,602500.0,200000,1152291,439545.04292392597
QN1202,South Jamaica,SOUTH JAMAICA,Jamaica,Queens,2019,356,582095.6666666666,625000.0,200000,1600000,482252.3487921185
QN1202,South Jamaica,SOUTH JAMAICA,Jamaica,Queens,2020,231,649942.6666666666,695500.0,210000,1384820,521328.12530663545
QN1202,South Jamaica,SOUTH JAMAICA,Jamaica,Queens,2021,267,664381.0,722500.0,200000,1150000,562516.6310652505
QN1202,South Jamaica,SOUTH JAMAICA,Jamaica,Queens,2022,231,703352.6666666666,780000.0,202800,1200000,604426.1606455813
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2010,446,324139.3333333333,303551.0,150000,659016,257664.16703969467
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2010,446,324139.3333333333,303551.0,150000,659016,221945.8545257675
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2010,446,324139.3333333333,303551.0,150000,659016,471381.92369588185
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2010,446,324139.3333333333,303551.0,150000,659016,282924.93509531964
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2011,287,323871.3333333333,345000.0,150000,777600,251989.12834072477
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2011,287,323871.3333333333,345000.0,150000,777600,194184.09379046503
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2011,287,323871.3333333333,345000.0,150000,777600,435796.74753016455
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2011,287,323871.3333333333,345000.0,150000,777600,275927.14093388733
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2012,259,315646.0,296180.0,200000,589160,253656.95474394283
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2012,259,315646.0,296180.0,200000,589160,191365.53586168666
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2012,259,315646.0,296180.0,200000,589160,430159.6579033735
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2012,259,315646.0,296180.0,200000,589160,272843.9010375999
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2013,294,330833.3333333333,301000.0,200000,647607,256880.82860691473
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2013,294,330833.3333333333,301000.0,200000,647607,193077.87433826548
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2013,294,330833.3333333333,301000.0,200000,647607,452096.0798255942
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2013,294,330833.3333333333,301000.0,200000,647607,280838.3417242486
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2014,279,401127.3333333333,360000.0,200000,675000,275527.3464000741
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2014,279,401127.3333333333,360000.0,200000,675000,210130.64189067483
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2014,279,401127.3333333333,360000.0,200000,675000,460332.87811829604
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2014,279,401127.3333333333,360000.0,200000,675000,288294.72089744156
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2015,341,348184.0,342500.0,200000,1200000,270873.14483566023
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2015,341,348184.0,342500.0,200000,1200000,227298.1966195938
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2015,341,348184.0,342500.0,200000,1200000,479466.3268425608
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2015,341,348184.0,342500.0,200000,1200000,295044.9298736683
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2016,384,498915.6666666667,529520.0,200000,832990,298892.4071793602
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2016,384,498915.6666666667,529520.0,200000,832990,248186.52260988095
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2016,384,498915.6666666667,529520.0,200000,832990,509034.68266079004
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2016,384,498915.6666666667,529520.0,200000,832990,377426.9921481081
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2017,465,514560.6666666667,517200.0,200000,953851,337184.6023682056
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2017,465,514560.6666666667,517200.0,200000,953851,270540.33566756954
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2017,465,514560.6666666667,517200.0,200000,953851,538267.4262848996
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2017,465,514560.6666666667,517200.0,200000,953851,405944.2608509519
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2018,511,597416.3333333334,609000.0,200000,1150000,368888.41510301724
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2018,511,597416.3333333334,609000.0,200000,1150000,293689.57312798523
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2018,511,597416.3333333334,609000.0,200000,1150000,559533.949071455
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2018,511,597416.3333333334,609000.0,200000,1150000,384693.1945615156
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2019,429,626642.3333333334,635000.0,204800,1054012,355550.9102407922
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2019,429,626642.3333333334,635000.0,204800,1054012,298265.12818506424
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2019,429,626642.3333333334,635000.0,204800,1054012,583717.0596141133
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2019,429,626642.3333333334,635000.0,204800,1054012,382653.0000734093
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2020,323,593376.3333333334,631325.0,210000,1125000,358090.11369731865
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2020,323,593376.3333333334,631325.0,210000,1125000,325181.16124823847
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2020,323,593376.3333333334,631325.0,210000,1125000,602959.351075253
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2020,323,593376.3333333334,631325.0,210000,1125000,387700.2876236583
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2021,351,655782.5,680000.0,200000,1150000,357273.42734093516
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2021,351,655782.5,680000.0,200000,1150000,345046.41498924966
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2021,351,655782.5,680000.0,200000,1150000,607189.358774272
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2021,351,655782.5,680000.0,200000,1150000,382791.73385182716
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2022,324,632018.3333333334,580000.0,200000,1360000,331055.0366525018
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2022,324,632018.3333333334,580000.0,200000,1360000,353263.7886229036
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2022,324,632018.3333333334,580000.0,200000,1360000,631038.7705326732
QN1203,Baisley Park,SO. JAMAICA-BAISLEY PARK,,Queens,2022,324,632018.3333333334,580000.0,200000,1360000,385120.6781293898
QN1204,Springfield Gardens (North)-Rochdale Village,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2010,316,411328.0,390000.0,150000,681500,335034.5812862027
QN1204,Springfield Gardens (North)-Rochdale Village,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2011,242,416022.0,390000.0,155000,712003,329094.26141510374
QN1204,Springfield Gardens (North)-Rochdale Village,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2012,204,336724.3333333333,320000.0,200000,636406,328112.1991299323
QN1204,Springfield Gardens (North)-Rochdale Village,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2013,282,407814.3333333333,425000.0,200000,690000,343160.17834584304
QN1204,Springfield Gardens (North)-Rochdale Village,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2014,283,379205.0,383250.0,200000,949516,361616.7123973621
QN1204,Springfield Gardens (North)-Rochdale Village,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2015,310,415902.5,418725.0,200000,831550,391981.40696683835
QN1204,Springfield Gardens (North)-Rochdale Village,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2016,350,507524.3333333333,530000.0,200000,889800,434755.43536250043
QN1204,Springfield Gardens (North)-Rochdale Village,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2017,377,584053.3333333334,590000.0,200000,900000,465618.249557514
QN1204,Springfield Gardens (North)-Rochdale Village,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2018,395,524083.6666666667,485000.0,200000,1060000,499135.2434066014
QN1204,Springfield Gardens (North)-Rochdale Village,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2019,409,631063.0,645650.0,200000,1062715,547300.3881373102
QN1204,Springfield Gardens (North)-Rochdale Village,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2020,310,675157.3333333334,695000.0,200000,1180000,581739.2987246133
QN1204,Springfield Gardens (North)-Rochdale Village,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2021,336,670825.3333333334,780000.0,240000,1220000,628735.8342924049
QN1204,Springfield Gardens (North)-Rochdale Village,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2022,304,727281.3333333334,746600.0,200000,1290000,666320.7302078069
QN1205,St. Albans,ST. ALBANS,St. Albans,Queens,2010,369,369765.3333333333,376000.0,150000,712212,341228.40497898526
QN1205,St. Albans,ST. ALBANS,St. Albans,Queens,2011,305,319336.6666666667,296509.0,150000,1020000,334737.332101738
QN1205,St. Albans,ST. ALBANS,St. Albans,Queens,2012,281,350830.6666666667,370000.0,200000,636700,332466.02987721737
QN1205,St. Albans,ST. ALBANS,St. Albans,Queens,2013,321,351510.5,353500.0,200000,808000,347605.265152852
QN1205,St. Albans,ST. ALBANS,St. Albans,Queens,2014,319,370458.3333333333,360000.0,200000,725000,369778.0770303132
QN1205,St. Albans,ST. ALBANS,St. Albans,Queens,2015,351,435504.3333333333,447375.0,200000,820896,398951.5832589602
QN1205,St. Albans,ST. ALBANS,St. Albans,Queens,2016,366,467330.6666666667,459500.0,200000,1950000,435412.68244735076
QN1205,St. Albans,ST. ALBANS,St. Albans,Queens,2017,408,419964.0,425000.0,200000,1181543,466421.1224277014
QN1205,St. Albans,ST. ALBANS,St. Albans,Queens,2018,484,564124.0,542000.0,200000,915000,498877.2066825442
QN1205,St. Albans,ST. ALBANS,St. Albans,Queens,2019,467,554483.0,615000.0,200000,1800000,537945.027499735
QN1205,St. Albans,ST. ALBANS,St. Albans,Queens,2020,367,654313.0,615000.0,200000,999000,574055.2131726136
QN1205,St. Albans,ST. ALBANS,St. Albans,Queens,2021,412,624831.6666666666,640000.0,211975,1374243,622479.2694105649
QN1205,St. Albans,ST. ALBANS,St. Albans,Queens,2022,355,671854.6666666666,692500.0,228000,1250000,668699.752084559
QN1206,Hollis,HOLLIS,Hollis,Queens,2010,223,364065.0,370000.0,160000,670000,366944.5881589129
QN1206,Hollis,HOLLIS,Hollis,Queens,2011,200,370135.6666666667,340000.0,150000,610423,358831.9884252159
QN1206,Hollis,HOLLIS,Hollis,Queens,2012,190,408338.3333333333,377500.0,200000,975000,357058.5760997841
QN1206,Hollis,HOLLIS,Hollis,Queens,2013,192,407607.0,410000.0,200000,700000,369188.9764889695
QN1206,Hollis,HOLLIS,Hollis,Queens,2014,220,422062.6666666667,382900.0,200000,835000,394127.86694899766
QN1206,Hollis,HOLLIS,Hollis,Queens,2015,265,496534.3333333333,480000.0,200000,845000,427851.48952442507
QN1206,Hollis,HOLLIS,Hollis,Queens,2016,252,561486.0,500000.0,200000,7750000,470089.3000981651
QN1206,Hollis,HOLLIS,Hollis,Queens,2017,296,547411.0,530000.0,200000,959000,501119.0798284959
QN1206,Hollis,HOLLIS,Hollis,Queens,2018,272,575727.0,525000.0,200000,1080000,529216.3284441876
QN1206,Hollis,HOLLIS,Hollis,Queens,2019,286,738739.3333333334,691200.0,200000,2875000,575517.4862246445
QN1206,Hollis,HOLLIS,Hollis,Queens,2020,180,656043.0,717500.0,200000,999000,614841.6850207791
