,GEOID,tract,NTA2020,NTAName,Total Estimate,White alone Estimate,Black or African American alone Estimate,American Indian and Alaska Native alone Estimate,Asian alone Estimate,Native Hawaiian and Other Pacific Islander alone Estimate,Some Other Race alone Estimate,Two or More Races Estimate,Two races including Some Other Race Estimate,"Two races excluding Some Other Race, and three or more races Estimate",Median Income In The Past 12 Months (In 2020 Inflation-Adjusted Dollars)
1736,36047080200,080200,BK0902,Prospect Lefferts Gardens-Wingate,4764.0,937.0,3405.0,0.0,101.0,0.0,135.0,186.0,142.0,44.0,38888.0
1737,36047080400,080400,BK0902,Prospect Lefferts Gardens-Wingate,3147.0,408.0,2562.0,52.0,52.0,0.0,13.0,60.0,1.0,59.0,41525.0
1738,36047080600,080600,BK0902,Prospect Lefferts Gardens-Wingate,3199.0,948.0,1898.0,0.0,112.0,0.0,129.0,112.0,2.0,110.0,31071.0
1739,36047080800,080800,BK0902,Prospect Lefferts Gardens-Wingate,1668.0,293.0,1139.0,0.0,115.0,0.0,100.0,21.0,10.0,11.0,10982.0
1740,36047081000,081000,BK0902,Prospect Lefferts Gardens-Wingate,2202.0,317.0,1489.0,0.0,102.0,0.0,92.0,202.0,0.0,202.0,31210.0
1741,36047081400,081400,BK1703,East Flatbush-Rugby,2485.0,173.0,2103.0,0.0,128.0,0.0,43.0,38.0,30.0,8.0,28714.0
1742,36047081600,081600,BK1701,East Flatbush-Erasmus,2594.0,188.0,1981.0,0.0,159.0,0.0,260.0,6.0,0.0,6.0,32500.0
1743,36047081800,081800,BK1701,East Flatbush-Erasmus,4367.0,572.0,3324.0,0.0,234.0,0.0,135.0,102.0,102.0,0.0,35238.0
1744,36047082000,082000,BK1701,East Flatbush-Erasmus,5247.0,326.0,4201.0,0.0,72.0,0.0,501.0,147.0,22.0,125.0,31566.0
1745,36047082200,082200,BK1701,East Flatbush-Erasmus,7257.0,1038.0,5512.0,0.0,119.0,0.0,291.0,297.0,104.0,193.0,31208.0
1746,36047082400,082400,BK1701,East Flatbush-Erasmus,4789.0,217.0,4242.0,0.0,118.0,0.0,171.0,41.0,41.0,0.0,31303.0
1747,36047082600,082600,BK1701,East Flatbush-Erasmus,4428.0,165.0,3881.0,17.0,7.0,0.0,142.0,216.0,46.0,170.0,30114.0
1748,36047082800,082800,BK1701,East Flatbush-Erasmus,3797.0,174.0,3046.0,9.0,58.0,0.0,259.0,251.0,147.0,104.0,38514.0
1749,36047083000,083000,BK1702,East Flatbush-Farragut,6560.0,186.0,5822.0,0.0,42.0,0.0,447.0,63.0,45.0,18.0,34172.0
1750,36047083200,083200,BK1702,East Flatbush-Farragut,2000.0,3.0,1808.0,0.0,84.0,0.0,9.0,96.0,77.0,19.0,29632.0
1751,36047083400,083400,BK1702,East Flatbush-Farragut,1524.0,11.0,1333.0,0.0,95.0,0.0,6.0,79.0,74.0,5.0,40500.0
1752,36047083600,083600,BK1702,East Flatbush-Farragut,2048.0,0.0,1784.0,30.0,27.0,0.0,12.0,195.0,195.0,0.0,36935.0
1753,36047083800,083800,BK1702,East Flatbush-Farragut,2113.0,16.0,1904.0,0.0,0.0,0.0,13.0,180.0,88.0,92.0,34096.0
1754,36047084000,084000,BK1702,East Flatbush-Farragut,2703.0,34.0,2619.0,0.0,15.0,0.0,0.0,35.0,11.0,24.0,32929.0
1755,36047084600,084600,BK1702,East Flatbush-Farragut,1899.0,117.0,1487.0,0.0,0.0,0.0,32.0,263.0,208.0,55.0,39886.0
1756,36047084800,084800,BK1703,East Flatbush-Rugby,1594.0,6.0,1441.0,0.0,52.0,0.0,77.0,18.0,12.0,6.0,31280.0
1757,36047085000,085000,BK1703,East Flatbush-Rugby,1609.0,3.0,1602.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28788.0
1758,36047085200,085200,BK1771,Holy Cross Cemetery,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56000.0
1759,36047085400,085400,BK1702,East Flatbush-Farragut,1994.0,96.0,1643.0,0.0,5.0,0.0,122.0,128.0,121.0,7.0,39567.0
1760,36047085600,085600,BK1701,East Flatbush-Erasmus,3649.0,149.0,3106.0,0.0,44.0,0.0,134.0,216.0,209.0,7.0,30952.0
1761,36047085800,085800,BK1703,East Flatbush-Rugby,2049.0,26.0,1780.0,0.0,0.0,0.0,35.0,208.0,208.0,0.0,33846.0
1762,36047086000,086000,BK1703,East Flatbush-Rugby,3480.0,12.0,3313.0,15.0,9.0,0.0,79.0,52.0,0.0,52.0,34160.0
1763,36047086200,086200,BK1703,East Flatbush-Rugby,2832.0,158.0,2444.0,0.0,0.0,0.0,177.0,53.0,0.0,53.0,31194.0
1764,36047086600,086600,BK1703,East Flatbush-Rugby,3106.0,111.0,2518.0,40.0,115.0,0.0,36.0,286.0,184.0,102.0,36118.0
1765,36047086800,086800,BK1703,East Flatbush-Rugby,3531.0,10.0,3282.0,27.0,21.0,0.0,130.0,61.0,6.0,55.0,26340.0
1766,36047087000,087000,BK1703,East Flatbush-Rugby,2950.0,126.0,2441.0,0.0,38.0,0.0,273.0,72.0,35.0,37.0,27394.0
1767,36047087200,087200,BK1703,East Flatbush-Rugby,2836.0,318.0,2353.0,0.0,104.0,0.0,61.0,0.0,0.0,0.0,39821.0
1768,36047087401,087401,BK0902,Prospect Lefferts Gardens-Wingate,3982.0,286.0,3162.0,0.0,0.0,0.0,94.0,440.0,340.0,100.0,26460.0
1769,36047087600,087600,BK0902,Prospect Lefferts Gardens-Wingate,1770.0,361.0,1292.0,0.0,9.0,0.0,42.0,66.0,42.0,24.0,30784.0
1770,36047087800,087800,BK1703,East Flatbush-Rugby,2296.0,9.0,2068.0,10.0,0.0,0.0,31.0,178.0,158.0,20.0,32257.0
1771,36047088001,088001,BK0902,Prospect Lefferts Gardens-Wingate,1887.0,47.0,1823.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,22791.0
1772,36047088002,088002,BK1703,East Flatbush-Rugby,1225.0,178.0,984.0,0.0,7.0,0.0,0.0,56.0,0.0,56.0,43059.0
1773,36047088200,088200,BK1704,East Flatbush-Remsen Village,6152.0,1041.0,4618.0,0.0,0.0,0.0,348.0,145.0,55.0,90.0,28465.0
1774,36047088400,088400,BK1704,East Flatbush-Remsen Village,4707.0,83.0,3604.0,0.0,27.0,0.0,19.0,974.0,0.0,974.0,24814.0
1775,36047088800,088800,BK1704,East Flatbush-Remsen Village,4060.0,42.0,3562.0,0.0,102.0,0.0,236.0,118.0,13.0,105.0,30237.0
1776,36047089000,089000,BK1704,East Flatbush-Remsen Village,5789.0,181.0,5271.0,0.0,0.0,0.0,251.0,86.0,28.0,58.0,26516.0
1777,36047089200,089200,BK1704,East Flatbush-Remsen Village,3224.0,84.0,2828.0,0.0,0.0,0.0,142.0,170.0,0.0,170.0,12409.0
1778,36047089400,089400,BK1602,Brownsville,3245.0,148.0,2732.0,0.0,122.0,0.0,86.0,157.0,157.0,0.0,26250.0
1779,36047089600,089600,BK1602,Brownsville,3041.0,259.0,2477.0,0.0,18.0,0.0,35.0,252.0,100.0,152.0,18141.0
1780,36047089800,089800,BK1602,Brownsville,1907.0,100.0,1312.0,0.0,9.0,49.0,73.0,364.0,337.0,27.0,26678.0
1781,36047090000,090000,BK1602,Brownsville,4158.0,367.0,3174.0,0.0,0.0,0.0,344.0,273.0,92.0,181.0,18813.0
1782,36047090200,090200,BK1602,Brownsville,3149.0,450.0,2036.0,6.0,257.0,4.0,201.0,195.0,97.0,98.0,18218.0
1783,36047090600,090600,BK1602,Brownsville,3311.0,316.0,2382.0,0.0,0.0,0.0,227.0,386.0,34.0,352.0,12893.0
1784,36047091000,091000,BK1602,Brownsville,4199.0,608.0,2561.0,19.0,0.0,0.0,704.0,307.0,115.0,192.0,11697.0
1785,36047091200,091200,BK1602,Brownsville,5549.0,346.0,4189.0,0.0,38.0,0.0,754.0,222.0,0.0,222.0,17524.0
1786,36047091600,091600,BK1602,Brownsville,3196.0,221.0,2481.0,0.0,17.0,0.0,261.0,216.0,22.0,194.0,17642.0
1787,36047091800,091800,BK1602,Brownsville,2168.0,155.0,1402.0,0.0,0.0,0.0,396.0,215.0,118.0,97.0,24659.0
1788,36047092000,092000,BK1602,Brownsville,2227.0,29.0,2094.0,0.0,24.0,0.0,80.0,0.0,0.0,0.0,21476.0
1789,36047092400,092400,BK1602,Brownsville,2176.0,172.0,1926.0,0.0,0.0,0.0,64.0,14.0,8.0,6.0,24167.0
1790,36047093000,093000,BK1704,East Flatbush-Remsen Village,3107.0,21.0,2997.0,0.0,9.0,0.0,45.0,35.0,0.0,35.0,36301.0
1791,36047093200,093200,BK1702,East Flatbush-Farragut,1037.0,49.0,891.0,0.0,23.0,0.0,69.0,5.0,0.0,5.0,26373.0
1792,36047093800,093800,BK1703,East Flatbush-Rugby,2556.0,54.0,2437.0,0.0,8.0,0.0,22.0,35.0,12.0,23.0,32401.0
1793,36047094401,094401,BK1801,Flatlands,3378.0,90.0,3115.0,44.0,21.0,0.0,60.0,48.0,31.0,17.0,33636.0
1794,36047094402,094402,BK1801,Flatlands,3127.0,180.0,2765.0,0.0,64.0,0.0,100.0,18.0,0.0,18.0,19919.0
1795,36047094600,094600,BK1703,East Flatbush-Rugby,2103.0,7.0,1991.0,0.0,39.0,0.0,20.0,46.0,2.0,44.0,41327.0
1796,36047095000,095000,BK1803,Canarsie,2442.0,225.0,2116.0,0.0,0.0,0.0,85.0,16.0,6.0,10.0,39048.0
1797,36047095600,095600,BK1803,Canarsie,4434.0,382.0,4012.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,39424.0
1798,36047095800,095800,BK1803,Canarsie,3109.0,257.0,2759.0,0.0,67.0,8.0,18.0,0.0,0.0,0.0,34932.0
1799,36047096200,096200,BK1803,Canarsie,1833.0,112.0,1573.0,0.0,13.0,0.0,101.0,34.0,13.0,21.0,38297.0
1800,36047096400,096400,BK1803,Canarsie,2034.0,122.0,1577.0,0.0,123.0,0.0,30.0,182.0,0.0,182.0,44152.0
1801,36047096600,096600,BK1803,Canarsie,2759.0,40.0,2451.0,0.0,99.0,0.0,11.0,158.0,26.0,132.0,35789.0
1802,36047096800,096800,BK1803,Canarsie,1549.0,22.0,1131.0,0.0,107.0,0.0,66.0,223.0,132.0,91.0,38516.0
1803,36047097000,097000,BK1803,Canarsie,2713.0,299.0,1970.0,0.0,10.0,0.0,297.0,137.0,28.0,109.0,36198.0
1804,36047097400,097400,BK1803,Canarsie,2723.0,292.0,2128.0,24.0,96.0,0.0,123.0,60.0,60.0,0.0,26038.0
1805,36047098200,098200,BK1803,Canarsie,4532.0,193.0,3713.0,0.0,22.0,0.0,596.0,8.0,8.0,0.0,20063.0
1806,36047098400,098400,BK1803,Canarsie,2163.0,98.0,2016.0,0.0,6.0,0.0,0.0,43.0,43.0,0.0,37360.0
1807,36047098600,098600,BK1803,Canarsie,2664.0,83.0,2342.0,0.0,90.0,0.0,58.0,91.0,66.0,25.0,37341.0
1808,36047098800,098800,BK1803,Canarsie,3328.0,245.0,2532.0,0.0,271.0,0.0,253.0,27.0,0.0,27.0,41303.0
1809,36047099000,099000,BK1803,Canarsie,1697.0,119.0,1440.0,0.0,62.0,0.0,61.0,15.0,0.0,15.0,46136.0
1810,36047099200,099200,BK1803,Canarsie,2266.0,92.0,2012.0,0.0,56.0,0.0,30.0,76.0,68.0,8.0,41506.0
1811,36047099400,099400,BK1803,Canarsie,1996.0,54.0,1747.0,0.0,113.0,0.0,57.0,25.0,25.0,0.0,39422.0
1812,36047100400,100400,BK1803,Canarsie,2642.0,150.0,2382.0,0.0,17.0,0.0,13.0,80.0,52.0,28.0,42401.0
1813,36047100600,100600,BK1803,Canarsie,2737.0,200.0,2379.0,0.0,56.0,0.0,74.0,28.0,8.0,20.0,41439.0
1814,36047100800,100800,BK1803,Canarsie,2091.0,166.0,1735.0,0.0,95.0,0.0,95.0,0.0,0.0,0.0,38833.0
1815,36047101000,101000,BK1803,Canarsie,2376.0,107.0,1966.0,0.0,101.0,0.0,150.0,52.0,0.0,52.0,31602.0
1816,36047101200,101200,BK1803,Canarsie,2261.0,48.0,1943.0,0.0,115.0,0.0,128.0,27.0,0.0,27.0,43731.0
1817,36047101400,101400,BK1803,Canarsie,2143.0,158.0,1671.0,0.0,118.0,0.0,191.0,5.0,0.0,5.0,36811.0
1818,36047101600,101600,BK1803,Canarsie,1599.0,53.0,1525.0,14.0,0.0,0.0,5.0,2.0,2.0,0.0,42587.0
1819,36047101800,101800,BK1803,Canarsie,2228.0,64.0,1801.0,0.0,191.0,0.0,41.0,131.0,126.0,5.0,46795.0
1820,36047102000,102000,BK1803,Canarsie,2285.0,74.0,2113.0,0.0,0.0,0.0,44.0,54.0,21.0,33.0,50987.0
1821,36047102200,102200,BK1803,Canarsie,2157.0,407.0,1419.0,0.0,218.0,0.0,64.0,49.0,7.0,42.0,41528.0
1822,36047102400,102400,BK1803,Canarsie,2323.0,113.0,2067.0,0.0,17.0,0.0,69.0,57.0,30.0,27.0,40886.0
1823,36047102600,102600,BK1803,Canarsie,3001.0,103.0,2700.0,18.0,74.0,0.0,72.0,34.0,34.0,0.0,40750.0
1824,36047102801,102801,BK1803,Canarsie,1652.0,47.0,1446.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,42059.0
1825,36047102802,102802,BK1893,Canarsie Park & Pier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1826,36047103401,103401,BK1803,Canarsie,3873.0,298.0,3014.0,30.0,0.0,0.0,432.0,99.0,0.0,99.0,18764.0
1827,36047103402,103402,BK1893,Canarsie Park & Pier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1828,36047105801,105801,BK0504,Spring Creek-Starrett City,5847.0,1861.0,3326.0,291.0,63.0,0.0,63.0,243.0,170.0,73.0,14068.0
1829,36047107001,107001,BK0504,Spring Creek-Starrett City,2613.0,244.0,1982.0,19.0,7.0,0.0,242.0,119.0,72.0,47.0,28281.0
1830,36047107003,107003,BK0504,Spring Creek-Starrett City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1831,36047107800,107800,BK0503,East New York-New Lots,4554.0,205.0,4143.0,0.0,0.0,0.0,51.0,155.0,90.0,65.0,36840.0
1832,36047109800,109800,BK0503,East New York-New Lots,2450.0,222.0,1833.0,0.0,103.0,0.0,205.0,87.0,69.0,18.0,32721.0
1833,36047110400,110400,BK0503,East New York-New Lots,4354.0,160.0,3382.0,0.0,1.0,0.0,695.0,116.0,89.0,27.0,22022.0
1834,36047110600,110600,BK0503,East New York-New Lots,4298.0,149.0,3110.0,0.0,11.0,0.0,604.0,424.0,271.0,153.0,16095.0
1835,36047111000,111000,BK0503,East New York-New Lots,2891.0,395.0,2148.0,0.0,36.0,0.0,204.0,108.0,24.0,84.0,17529.0
1836,36047111600,111600,BK0503,East New York-New Lots,3501.0,401.0,2457.0,0.0,6.0,0.0,619.0,18.0,18.0,0.0,25083.0
1837,36047112200,112200,BK0503,East New York-New Lots,2986.0,118.0,2196.0,9.0,118.0,0.0,498.0,47.0,47.0,0.0,22558.0
1838,36047112400,112400,BK0503,East New York-New Lots,3293.0,160.0,2739.0,0.0,0.0,0.0,383.0,11.0,11.0,0.0,26729.0
1839,36047112600,112600,BK0503,East New York-New Lots,3469.0,39.0,2781.0,0.0,139.0,0.0,299.0,211.0,189.0,22.0,30437.0
1840,36047112800,112800,BK0503,East New York-New Lots,3582.0,230.0,3278.0,15.0,0.0,0.0,59.0,0.0,0.0,0.0,29382.0
1841,36047113000,113000,BK0503,East New York-New Lots,3806.0,322.0,3097.0,59.0,0.0,0.0,142.0,186.0,75.0,111.0,30409.0
1842,36047113200,113200,BK0503,East New York-New Lots,1877.0,87.0,1567.0,0.0,9.0,0.0,214.0,0.0,0.0,0.0,32143.0
1843,36047113400,113400,BK0502,East New York (North),2797.0,331.0,1984.0,0.0,20.0,0.0,245.0,217.0,119.0,98.0,18616.0
1844,36047114202,114202,BK0501,Cypress Hills,3052.0,528.0,1259.0,0.0,0.0,1.0,1111.0,153.0,54.0,99.0,33633.0
1845,36047115000,115000,BK0502,East New York (North),2717.0,372.0,1540.0,22.0,32.0,0.0,684.0,67.0,7.0,60.0,25617.0
1846,36047115200,115200,BK0502,East New York (North),3049.0,374.0,1619.0,0.0,59.0,0.0,597.0,400.0,0.0,400.0,23621.0
1847,36047115600,115600,BK0502,East New York (North),4181.0,235.0,3383.0,0.0,10.0,0.0,412.0,141.0,128.0,13.0,15689.0
1848,36047115800,115800,BK0502,East New York (North),2760.0,254.0,1758.0,0.0,39.0,0.0,539.0,170.0,125.0,45.0,20226.0
1849,36047116000,116000,BK0502,East New York (North),2630.0,258.0,1991.0,0.0,0.0,0.0,304.0,77.0,68.0,9.0,22363.0
1850,36047116200,116200,BK0502,East New York (North),2706.0,33.0,2287.0,30.0,22.0,109.0,103.0,122.0,37.0,85.0,28045.0
1851,36047116400,116400,BK0502,East New York (North),3507.0,490.0,2612.0,0.0,78.0,0.0,308.0,19.0,0.0,19.0,35613.0
1852,36047116600,116600,BK0502,East New York (North),2992.0,466.0,1501.0,0.0,121.0,61.0,779.0,64.0,56.0,8.0,29707.0
1853,36047116800,116800,BK0501,Cypress Hills,2118.0,869.0,649.0,20.0,43.0,0.0,402.0,135.0,10.0,125.0,32342.0
1854,36047117000,117000,BK0501,Cypress Hills,2058.0,494.0,576.0,0.0,81.0,0.0,470.0,437.0,157.0,280.0,13875.0
1855,36047117201,117201,BK0501,Cypress Hills,2190.0,745.0,404.0,0.0,47.0,0.0,852.0,142.0,65.0,77.0,30950.0
1856,36047117202,117202,BK0501,Cypress Hills,3991.0,1292.0,1405.0,0.0,119.0,4.0,624.0,547.0,512.0,35.0,30836.0
1857,36047117400,117400,BK0501,Cypress Hills,3914.0,1889.0,788.0,0.0,36.0,0.0,1117.0,84.0,2.0,82.0,26799.0
1858,36047117601,117601,BK0501,Cypress Hills,3345.0,963.0,1426.0,0.0,42.0,0.0,856.0,58.0,8.0,50.0,34429.0
1859,36047117602,117602,BK0501,Cypress Hills,2693.0,1375.0,582.0,0.0,116.0,0.0,386.0,234.0,175.0,59.0,31776.0
1860,36047117800,117800,BK0501,Cypress Hills,1686.0,564.0,307.0,0.0,283.0,0.0,512.0,20.0,14.0,6.0,20789.0
1861,36047118000,118000,BK0571,Highland Park-Cypress Hills Cemeteries (South),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1862,36047118201,118201,BK0501,Cypress Hills,2883.0,1195.0,606.0,83.0,214.0,0.0,777.0,8.0,0.0,8.0,35000.0
1863,36047118202,118202,BK0501,Cypress Hills,3477.0,1783.0,650.0,0.0,160.0,0.0,648.0,236.0,0.0,236.0,34550.0
1864,36047118400,118400,BK0501,Cypress Hills,4817.0,1769.0,1181.0,0.0,605.0,0.0,1128.0,134.0,51.0,83.0,27027.0
1865,36047118800,118800,BK0505,East New York-City Line,4758.0,1175.0,1765.0,0.0,1207.0,0.0,434.0,177.0,157.0,20.0,27186.0
1866,36047119000,119000,BK0505,East New York-City Line,2227.0,491.0,1016.0,13.0,76.0,0.0,560.0,71.0,60.0,11.0,27044.0
1867,36047119200,119200,BK0502,East New York (North),3043.0,734.0,1449.0,12.0,106.0,0.0,705.0,37.0,0.0,37.0,28037.0
1868,36047119400,119400,BK0502,East New York (North),5362.0,844.0,3662.0,0.0,407.0,0.0,309.0,140.0,140.0,0.0,36504.0
1869,36047119600,119600,BK0505,East New York-City Line,4832.0,975.0,2399.0,0.0,563.0,0.0,723.0,172.0,172.0,0.0,30179.0
1870,36047119800,119800,BK0502,East New York (North),3175.0,742.0,1548.0,0.0,20.0,0.0,789.0,76.0,51.0,25.0,29139.0
1871,36047120000,120000,BK0505,East New York-City Line,2652.0,288.0,1563.0,7.0,621.0,0.0,24.0,149.0,31.0,118.0,26575.0
1872,36047120200,120200,BK0505,East New York-City Line,2078.0,187.0,951.0,0.0,738.0,0.0,93.0,109.0,109.0,0.0,20465.0
1873,36047120801,120801,BK0505,East New York-City Line,5096.0,124.0,4110.0,0.0,296.0,0.0,40.0,526.0,526.0,0.0,36735.0
1874,36047120802,120802,BK0505,East New York-City Line,4138.0,260.0,3739.0,0.0,0.0,0.0,31.0,108.0,14.0,94.0,28026.0
1875,36047120803,120803,BK0505,East New York-City Line,2203.0,809.0,1297.0,0.0,38.0,0.0,7.0,52.0,23.0,29.0,37044.0
1876,36047121000,121000,BK0505,East New York-City Line,4203.0,1249.0,2457.0,77.0,13.0,0.0,348.0,59.0,0.0,59.0,12343.0
1877,36047121400,121400,BK0505,East New York-City Line,4342.0,779.0,2776.0,0.0,0.0,0.0,674.0,113.0,44.0,69.0,16739.0
1878,36047122000,122000,BK0505,East New York-City Line,6091.0,243.0,5685.0,0.0,58.0,0.0,105.0,0.0,0.0,0.0,33142.0
1879,36047123700,123700,BK0301,Bedford-Stuyvesant (West),7133.0,6583.0,179.0,0.0,0.0,0.0,304.0,67.0,29.0,38.0,21104.0
1880,36061014300,014300,MN6491,Central Park,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1881,36081032000,032000,QN1306,Springfield Gardens (South)-Brookville,4626.0,296.0,3505.0,41.0,174.0,0.0,229.0,381.0,278.0,103.0,28389.0
1882,36081068000,068000,QN1306,Springfield Gardens (South)-Brookville,5212.0,20.0,5052.0,0.0,49.0,0.0,68.0,23.0,0.0,23.0,36761.0
1883,36081048302,048302,QN0203,Woodside,1948.0,582.0,0.0,0.0,922.0,0.0,421.0,23.0,0.0,23.0,40345.0
1884,36005007100,007100,BX0102,Melrose,2877.0,399.0,1191.0,8.0,70.0,0.0,924.0,285.0,104.0,181.0,30758.0
1885,36005007500,007500,BX0102,Melrose,6345.0,1152.0,2265.0,96.0,45.0,0.0,2142.0,645.0,524.0,121.0,22083.0
1886,36005014100,014100,BX0301,Morrisania,5752.0,519.0,2532.0,112.0,24.0,0.0,2099.0,466.0,106.0,360.0,20266.0
1887,36081024500,024500,QN0203,Woodside,4372.0,2451.0,35.0,46.0,1267.0,0.0,347.0,226.0,96.0,130.0,35389.0
1888,36081024700,024700,QN0203,Woodside,1394.0,259.0,0.0,7.0,936.0,0.0,188.0,4.0,4.0,0.0,31343.0
1889,36085014606,014606,SI0302,Great Kills-Eltingville,5734.0,5547.0,37.0,0.0,137.0,0.0,13.0,0.0,0.0,0.0,53125.0
1890,36047007500,007500,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,4798.0,3786.0,104.0,59.0,335.0,0.0,106.0,408.0,180.0,228.0,82820.0
1891,36047007700,007700,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,5330.0,4174.0,105.0,71.0,545.0,7.0,41.0,387.0,82.0,305.0,80991.0
1892,36081056800,056800,QN1303,Queens Village,5232.0,505.0,3089.0,0.0,355.0,0.0,935.0,348.0,279.0,69.0,38992.0
1893,36081058000,058000,QN1303,Queens Village,4248.0,83.0,2959.0,0.0,1.0,27.0,494.0,684.0,596.0,88.0,32670.0
1894,36081013700,013700,QN0101,Astoria (North)-Ditmars-Steinway,1785.0,1434.0,0.0,0.0,131.0,0.0,72.0,148.0,53.0,95.0,54161.0
1895,36081014100,014100,QN0104,Astoria (East)-Woodside (North),1690.0,1107.0,33.0,0.0,176.0,0.0,146.0,228.0,29.0,199.0,35549.0
1896,36047105804,105804,BK0504,Spring Creek-Starrett City,6614.0,1382.0,4001.0,57.0,391.0,0.0,512.0,271.0,209.0,62.0,20972.0
1897,36047107002,107002,BK5693,Shirley Chisholm State Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1898,36005037600,037600,BX1201,Williamsbridge-Olinville,2267.0,172.0,1282.0,34.0,34.0,0.0,696.0,49.0,43.0,6.0,25323.0
1899,36005017300,017300,BX0401,Concourse-Concourse Village,5963.0,763.0,2904.0,96.0,154.0,0.0,1849.0,197.0,114.0,83.0,14228.0
1900,36005034500,034500,BX0803,Riverdale-Spuyten Duyvil,3278.0,1853.0,377.0,30.0,144.0,0.0,594.0,280.0,101.0,179.0,53939.0
1901,36081051100,051100,QN0501,Maspeth,2292.0,1559.0,16.0,13.0,321.0,0.0,243.0,140.0,38.0,102.0,50667.0
1902,36081060701,060701,QN0571,Mount Olivet & All Faiths Cemeteries,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1903,36005003700,003700,BX0101,Mott Haven-Port Morris,222.0,15.0,154.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,20714.0
1904,36061014700,014700,MN0701,Upper West Side-Lincoln Square,3162.0,1760.0,83.0,0.0,1095.0,0.0,128.0,96.0,22.0,74.0,102138.0
1905,36061015102,015102,MN0701,Upper West Side-Lincoln Square,6783.0,3556.0,382.0,0.0,1654.0,0.0,896.0,295.0,12.0,283.0,95620.0
1906,36061008601,008601,MN0603,Murray Hill-Kips Bay,2899.0,1912.0,62.0,7.0,755.0,0.0,8.0,155.0,97.0,58.0,98340.0
1907,36061008800,008800,MN0603,Murray Hill-Kips Bay,7548.0,4932.0,233.0,0.0,1806.0,0.0,178.0,399.0,53.0,346.0,79925.0
1908,36005022000,022000,BX0601,West Farms,1985.0,271.0,588.0,9.0,133.0,2.0,763.0,219.0,208.0,11.0,19084.0
1909,36061008602,008602,MN0661,United Nations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1910,36047050803,050803,BK1401,Flatbush,2648.0,657.0,1537.0,9.0,63.0,0.0,165.0,217.0,182.0,35.0,32429.0
1911,36047079802,079802,BK0902,Prospect Lefferts Gardens-Wingate,5197.0,1628.0,2653.0,0.0,408.0,0.0,325.0,183.0,22.0,161.0,45454.0
1912,36005006100,006100,BX0401,Concourse-Concourse Village,3985.0,423.0,3305.0,31.0,0.0,0.0,182.0,44.0,0.0,44.0,38544.0
1913,36061029900,029900,MN1203,Inwood,3507.0,1001.0,1039.0,30.0,10.0,0.0,1141.0,286.0,115.0,171.0,18557.0
1914,36047152200,152200,BK1402,Flatbush (West)-Ditmas Park-Parkville,3629.0,1867.0,598.0,43.0,692.0,0.0,123.0,306.0,15.0,291.0,63349.0
1915,36005005300,005300,BX0501,University Heights (South)-Morris Heights,5142.0,479.0,3023.0,147.0,0.0,0.0,1301.0,192.0,18.0,174.0,14693.0
1916,36081060300,060300,QN0501,Maspeth,2079.0,1629.0,0.0,0.0,65.0,0.0,261.0,124.0,92.0,32.0,40429.0
1917,36081061301,061301,QN0502,Ridgewood,5446.0,3843.0,97.0,48.0,202.0,0.0,493.0,763.0,660.0,103.0,30039.0
1918,36081089201,089201,QN1003,Howard Beach-Lindenwood,7789.0,7246.0,73.0,0.0,180.0,0.0,72.0,218.0,97.0,121.0,51679.0
1919,36081006201,006201,QN1003,Howard Beach-Lindenwood,5681.0,3915.0,362.0,0.0,728.0,0.0,381.0,295.0,226.0,69.0,37716.0
1920,36081088400,088400,QN1003,Howard Beach-Lindenwood,8442.0,6963.0,324.0,0.0,171.0,0.0,655.0,329.0,215.0,114.0,39124.0
1921,36005018301,018301,BX0401,Concourse-Concourse Village,4490.0,938.0,1493.0,9.0,47.0,0.0,1529.0,474.0,304.0,170.0,29611.0
1922,36005019500,019500,BX0401,Concourse-Concourse Village,7097.0,1115.0,3041.0,4.0,57.0,0.0,2565.0,315.0,104.0,211.0,18765.0
1923,36005005902,005902,BX0401,Concourse-Concourse Village,2635.0,554.0,732.0,0.0,15.0,0.0,929.0,405.0,242.0,163.0,24333.0
1924,36085014604,014604,SI0302,Great Kills-Eltingville,7041.0,6024.0,14.0,24.0,556.0,0.0,296.0,127.0,0.0,127.0,53857.0
